globalIndex,wordList,unit,index,word,start,end,audioFile,status,evidence,confidence,notes
1758,4,3,77,interlude,206.35,206.95,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1759,4,3,78,exuberant,209.01,209.82,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1760,4,3,79,prologue,211.86,212.41,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1761,4,3,80,horror,214.5,214.87,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1762,4,3,81,figment,216.95,217.59,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1763,4,3,82,giant,219.65,220.2,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1764,4,3,83,habit,222.27,222.78,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1765,4,3,84,acknowledge,224.93,225.61,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1766,4,3,85,greasy,227.78,228.27,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1767,4,3,86,pungent,230.32,230.9,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1768,4,3,87,regenerate,232.92,233.68,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1769,4,3,88,introvert,235.83,236.53,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1770,4,3,89,beget,238.55,239.05,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1771,4,3,90,severe,241.08,241.61,ysgpc/Word List4/Word List4-Unit3.mp3,corrected,isolated-word-double-pass,0.76225,
1772,4,3,91,injure,243.66,244.1,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1773,4,3,92,glitter,246.14,246.56,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1774,4,3,93,eminent,248.59,249.1,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1775,4,3,94,guarantee,251.17,251.8,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1776,4,3,95,complementary,253.87,254.65,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1777,4,3,96,nominate,256.71,257.31,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1778,4,3,97,abysmal,259.41,259.96,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1779,4,3,98,bleach,261.99,262.41,ysgpc/Word List4/Word List4-Unit3.mp3,recognized,whole-track-asr,,
1780,4,4,1,engender,7.23,7.85,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1781,4,4,2,aviation,9.86,10.59,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1782,4,4,3,degenerate,12.64,13.34,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1783,4,4,4,effluent,15.39,15.96,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1784,4,4,5,monster,18.03,18.56,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1785,4,4,6,awareness,20.59,21.26,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1786,4,4,7,intern,23.34,23.86,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1787,4,4,8,fame,25.94,26.37,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1788,4,4,9,indefinite,28.41,29.15,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1789,4,4,10,inversion,31.21,31.88,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1790,4,4,11,overgrazed,33.93,34.73,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,whole-track-asr+additional-lexical-check+spelling-decision,,additional candidate: overgrazed
1791,4,4,12,misbehave,36.77,37.57,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1792,4,4,13,proof,39.62,40.07,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1793,4,4,14,admit,42.08,42.62,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr+additional-duplicate-check,,
1794,4,4,15,fetter,44.67,45.15,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,whole-track-asr+additional-lexical-check+spelling-decision,,
1795,4,4,16,vital,47.18,47.71,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1796,4,4,17,odd,49.75,50.07,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1797,4,4,18,multiple,52.14,52.71,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1798,4,4,19,lobby,54.74,55.15,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,isolated-word-double-pass,0.20104,
1799,4,4,20,incline,57.18,57.79,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1800,4,4,21,motion,59.83,60.34,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1801,4,4,22,organization,62.38,63.23,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1802,4,4,23,intrinsic,65.27,66.01,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1803,4,4,24,particular,68.03,68.62,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1804,4,4,25,adolescent,70.64,71.37,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1805,4,4,26,crude,73.39,73.9,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1806,4,4,27,monitor,75.95,76.49,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1807,4,4,28,prediction,78.55,79.15,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1808,4,4,29,calumny,81.19,81.73,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1809,4,4,30,psychology,83.77,84.47,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1810,4,4,31,descend,86.5,87.02,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1811,4,4,32,jewellery,89.08,89.56,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1812,4,4,33,oath,91.58,91.97,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1813,4,4,34,consist,93.98,94.6,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1814,4,4,35,compelling,96.61,97.18,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1815,4,4,36,erosion,99.21,99.83,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1816,4,4,37,enfranchise,101.87,102.75,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1817,4,4,38,demonstrate,104.78,105.48,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,isolated-word-double-pass,0.8321,
1818,4,4,39,collaboration,107.55,108.31,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1819,4,4,40,wholesale,110.36,110.99,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1820,4,4,41,gleam,113.06,113.51,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1821,4,4,42,consignment,115.56,116.33,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1822,4,4,43,deform,118.37,118.93,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1823,4,4,44,portfolio,120.95,121.69,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1824,4,4,45,primary,123.72,124.23,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1825,4,4,46,overtime,126.3,126.92,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1826,4,4,47,strife,128.98,129.58,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1827,4,4,48,consolation,131.65,132.43,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1828,4,4,49,bashful,134.49,134.99,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1829,4,4,50,blow,137.03,137.4,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1830,4,4,51,smudge,139.48,140.08,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1831,4,4,52,external,142.13,142.8,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1832,4,4,53,provoke,144.85,145.41,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1833,4,4,54,jealous,147.46,147.94,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1834,4,4,55,exempt,150.11,150.71,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1835,4,4,56,altitude,152.74,153.42,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1836,4,4,57,burglar,155.48,155.92,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1837,4,4,58,turmoil,157.97,158.52,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1838,4,4,59,subscribe,160.54,161.31,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1839,4,4,60,imprudent,163.41,164.12,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1840,4,4,61,freak,166.22,166.63,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1841,4,4,62,confound,168.69,169.38,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1842,4,4,63,doubt,171.44,171.82,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1843,4,4,64,metabolism,173.95,174.72,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1844,4,4,65,repression,176.77,177.43,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1845,4,4,66,overhaul,179.46,180.06,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1846,4,4,67,hurl,182.12,182.55,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1847,4,4,68,herald,184.61,185.18,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1848,4,4,69,mean,187.33,187.8,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1849,4,4,70,convenient,189.89,190.66,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1850,4,4,71,arrange,192.67,193.31,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1851,4,4,72,endanger,195.35,196.03,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1852,4,4,73,rigour,198.06,198.44,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1853,4,4,74,literal,200.45,200.95,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1854,4,4,75,steadfast,203.02,203.82,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1855,4,4,76,intercede,205.87,206.57,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1856,4,4,77,delusion,208.58,209.18,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,isolated-word-double-pass,0.83903,
1857,4,4,78,mission,211.22,211.68,ysgpc/Word List4/Word List4-Unit4.mp3,corrected,isolated-word-double-pass,0.80471,
1858,4,4,79,giddy,213.69,214.03,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1859,4,4,80,segregate,216.09,216.82,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1860,4,4,81,formal,218.84,219.31,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1861,4,4,82,flock,221.38,221.83,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1862,4,4,83,boundless,223.9,224.52,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1863,4,4,84,rous,226.55,227.1,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1864,4,4,85,gridlock,229.15,229.72,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1865,4,4,86,strip,231.84,232.4,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1866,4,4,87,prejudice,234.52,235.19,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1867,4,4,88,liaison,237.2,237.77,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1868,4,4,89,chew,239.77,240.15,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1869,4,4,90,incompetent,242.18,242.98,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1870,4,4,91,heredity,245.01,245.59,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1871,4,4,92,gracious,247.6,248.24,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1872,4,4,93,lunatic,250.26,250.89,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1873,4,4,94,block,252.92,253.33,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1874,4,4,95,managerial,255.38,256.12,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1875,4,4,96,sensus,258.16,258.91,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1876,4,4,97,multistage,261.0,261.9,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1877,4,4,98,impartial,263.91,264.62,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1878,4,4,99,buffalo,266.68,267.16,ysgpc/Word List4/Word List4-Unit4.mp3,recognized,whole-track-asr,,
1879,4,5,1,extricate,7.76,8.47,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1880,4,5,2,bubble,10.55,10.87,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1881,4,5,3,decompose,12.97,13.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1882,4,5,4,link,15.83,16.27,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1883,4,5,5,latest,18.37,19.02,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1884,4,5,6,psyche,21.14,21.73,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1885,4,5,7,impotent,23.78,24.4,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1886,4,5,8,preclude,26.47,27.08,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1887,4,5,9,curious,29.14,29.78,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1888,4,5,10,interrupt,31.86,32.52,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1889,4,5,11,bilingual,34.64,35.24,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1890,4,5,12,formation,37.33,37.96,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1891,4,5,13,cope,39.97,40.34,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1892,4,5,14,exemplify,42.4,43.27,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1893,4,5,15,annulment,45.32,46.05,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1894,4,5,16,bury,48.19,48.53,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1895,4,5,17,polar,50.68,51.1,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1896,4,5,18,inflammatory,53.22,54.07,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,whole-track-asr+additional-lexical-check+spelling-decision,,
1897,4,5,19,impassive,56.17,56.93,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1898,4,5,20,tangible,59.01,59.59,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1899,4,5,21,audacious,61.71,62.49,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1900,4,5,22,repose,64.52,65.2,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1901,4,5,23,brunt,67.23,67.67,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1902,4,5,24,homeless,69.72,70.33,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1903,4,5,25,impress,72.35,73.03,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1904,4,5,26,actual,75.09,75.61,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1905,4,5,27,immune,77.7,78.24,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1906,4,5,28,fate,80.32,80.78,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1907,4,5,29,subsidy,82.89,83.54,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1908,4,5,30,punctual,85.64,86.21,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass,0.61982,
1909,4,5,31,equity,88.35,88.91,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1910,4,5,32,echo,91.02,91.47,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1911,4,5,33,gear,93.58,93.91,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1912,4,5,34,knee,96.02,96.45,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1913,4,5,35,disempower,98.54,99.23,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1914,4,5,36,presentation,101.32,102.18,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1915,4,5,37,educate,104.24,104.88,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1916,4,5,38,insignificant,107.04,108.02,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1917,4,5,39,radiate,110.06,110.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1918,4,5,40,abject,112.83,113.5,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1919,4,5,41,distortion,115.6,116.34,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1920,4,5,42,extrusion,118.38,119.17,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1921,4,5,43,dubious,121.35,122.03,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1922,4,5,44,license,124.06,124.76,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1923,4,5,45,discount,126.82,127.46,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1924,4,5,46,bibliography,129.53,130.3,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1925,4,5,47,mint,132.37,132.83,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1926,4,5,48,fauna,134.95,135.47,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1927,4,5,49,manure,137.55,138.07,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass,0.55597,
1928,4,5,50,contingent,140.12,140.87,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1929,4,5,51,lenient,142.93,143.53,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1930,4,5,52,comparison,145.59,146.35,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1931,4,5,53,invariably,148.37,149.19,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1932,4,5,54,album,151.28,151.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1933,4,5,55,chain,153.85,154.31,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1934,4,5,56,heuristic,156.45,157.2,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1935,4,5,57,tranquil,159.24,159.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1936,4,5,58,impetus,161.83,162.45,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1937,4,5,59,redundant,164.49,165.14,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1938,4,5,60,torture,167.18,167.69,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1939,4,5,61,reflect,169.73,170.32,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1940,4,5,62,footstep,172.42,173.01,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1941,4,5,63,mudslide,175.12,175.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1942,4,5,64,communicate,177.85,178.59,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1943,4,5,65,civilization,180.71,181.6,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1944,4,5,66,advance,183.64,184.33,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass,0.66488,
1945,4,5,67,benefit,186.42,186.97,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1946,4,5,68,laterality,189.12,189.93,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1947,4,5,69,erode,192.0,192.54,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1948,4,5,70,renowned,194.64,195.29,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1949,4,5,71,wreck,197.41,197.84,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1950,4,5,72,alienate,199.9,200.55,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1951,4,5,73,refrain,202.57,203.15,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1952,4,5,74,downsize,205.23,205.92,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1953,4,5,75,spectator,207.97,208.73,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1954,4,5,76,incendiary,210.8,211.58,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1955,4,5,77,lavatory,213.65,214.26,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1956,4,5,78,calm,216.33,216.77,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1957,4,5,79,shelter,218.9,219.48,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1958,4,5,80,provident,221.54,222.12,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1959,4,5,81,incite,224.2,224.81,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1960,4,5,82,custom,226.89,227.4,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1961,4,5,83,averse,229.51,230.13,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1962,4,5,84,apt,232.16,232.59,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1963,4,5,85,pompous,234.61,235.2,ysgpc/Word List4/Word List4-Unit5.mp3,recognized,whole-track-asr,,
1964,4,5,86,expound,237.23,237.97,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass,0.74028,
1965,4,5,87,makeup,240.03,240.58,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass+spelling-decision,0.62143,isolated candidates: makeup / make
1966,4,5,88,overexploit,242.63,243.59,ysgpc/Word List4/Word List4-Unit5.mp3,corrected,isolated-word-double-pass+spelling-decision,0.81716,
